YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,DISTANCE,AIR_TIME,CANCELLED,DIVERTED,TAXI_OUT,TAXI_IN,FLIGHT_NUMBER
2015,6,15,SW,DEN,ORD,56,104,1112,293,0,0,24,21,4918
2014,8,10,SW,ORD,ORD,117,30,497,267,0,0,28,8,7177
2015,6,1,AA,DFW,ATL,3,28,1918,73,0,0,17,24,4917
2014,8,10,SW,DEN,DFW,36,149,1135,166,0,0,14,23,6735
2015,12,16,UA,DFW,ATL,74,16,2239,289,1,0,6,15,7971
2014,12,12,DL,ORD,DEN,105,14,615,218,0,0,12,15,6260
2015,4,28,SW,ATL,ATL,18,113,2698,146,0,0,17,14,9156
2014,10,5,JB,ORD,ATL,89,138,2783,157,0,0,10,14,9391
2014,2,27,SW,DFW,DEN,22,56,851,82,0,0,27,14,9380
2015,3,22,SW,DFW,DEN,112,92,676,231,0,0,21,22,4629
2015,5,23,SW,DFW,DFW,63,113,698,209,0,0,12,13,6176
2014,4,11,AA,DFW,DFW,46,62,495,228,0,0,14,15,9641
2014,5,21,AA,DEN,DFW,4,42,247,30,0,0,28,7,4421
2015,1,5,AA,LAX,DEN,16,21,2426,215,0,0,18,6,4117
2014,1,6,JB,ORD,LAX,27,144,1489,263,0,0,7,5,6010
2014,12,25,UA,LAX,LAX,108,36,2730,234,1,0,24,17,8841
2014,2,2,UA,ORD,DEN,-8,145,2959,49,1,0,13,8,4628
2014,11,22,AA,ATL,ORD,96,19,2999,113,0,0,28,16,2636
2014,2,10,SW,ORD,LAX,114,54,333,207,1,0,11,17,8497
2015,8,23,AA,DFW,ORD,66,59,2611,117,0,0,22,10,4502
2014,10,4,SW,LAX,DFW,63,125,815,261,0,0,16,11,9425
2014,4,12,JB,ATL,LAX,100,48,664,36,0,0,13,11,3886
2015,6,5,SW,ORD,DEN,111,87,2769,208,0,0,27,12,9379
2015,2,23,SW,DEN,LAX,115,65,570,81,1,0,21,8,8324
2015,1,16,UA,ORD,LAX,0,115,2779,262,0,0,7,5,9167
2015,12,24,SW,DEN,ATL,-10,69,440,206,0,0,22,23,2693
2015,7,19,AA,LAX,ORD,3,-5,1174,196,0,0,27,12,7559
2014,4,15,DL,DFW,LAX,36,103,1937,79,0,0,9,17,7797
2014,4,19,JB,DFW,ORD,105,16,669,141,0,0,12,10,6163
2014,2,25,DL,LAX,DFW,84,10,1710,121,0,0,10,16,7956
2015,9,12,JB,ATL,ORD,110,56,1356,110,0,0,13,10,9968
2015,2,1,AA,LAX,LAX,5,65,302,172,0,0,19,22,8556
2015,5,10,AA,DFW,ATL,0,-6,271,135,0,0,24,13,3822
2014,6,8,DL,DFW,DEN,26,88,1348,233,0,0,19,20,3190
2014,3,21,UA,DEN,ORD,-5,69,1111,260,0,0,21,6,7421
2014,11,3,JB,LAX,LAX,63,94,257,281,0,0,9,20,7239
2014,3,12,UA,DEN,ATL,105,136,2071,72,1,0,21,5,1637
2014,6,7,AA,DEN,ORD,55,75,1741,132,0,0,11,9,6668
2014,5,20,SW,ORD,ATL,92,57,1893,96,0,0,17,23,1969
2015,5,6,JB,DFW,LAX,99,-5,446,191,0,0,14,17,486
2014,5,5,JB,LAX,DEN,39,13,1043,285,0,0,21,10,7799
2014,9,14,AA,LAX,DFW,112,87,1117,188,0,0,13,14,601
2014,8,7,UA,DEN,DEN,52,93,1549,132,0,0,5,16,8766
2014,4,15,SW,LAX,DFW,94,67,783,212,0,0,15,7,5244
2014,6,16,DL,DEN,ORD,84,5,2079,99,0,0,25,17,9274
2015,5,28,SW,ORD,DFW,90,94,867,160,0,0,8,6,6035
2014,11,28,UA,DEN,ORD,22,50,857,217,1,0,26,8,777
2014,6,23,AA,ORD,DEN,113,67,1241,200,0,0,21,23,8703
2015,11,19,SW,DFW,LAX,95,129,1532,194,0,0,23,15,7909
2015,8,27,DL,ORD,ORD,51,69,2334,201,0,0,25,5,4445
2014,6,21,UA,ATL,ATL,3,146,2262,259,0,0,23,13,6135
2014,6,2,SW,LAX,DFW,87,52,2423,60,0,0,14,18,3259
2014,2,2,SW,DEN,ATL,118,138,1784,220,1,0,11,22,5256
2014,7,21,SW,DEN,ATL,26,122,316,263,0,0,7,15,8611
2014,12,21,AA,DEN,DEN,12,57,1224,226,0,0,11,5,9995
2015,12,9,SW,ORD,DEN,47,109,915,203,1,0,20,14,2098
2015,3,24,AA,ATL,ATL,112,-10,907,161,0,0,9,14,6377
2014,12,24,DL,DFW,ATL,31,45,2791,245,0,0,10,22,2872
2014,12,10,AA,DFW,ATL,66,29,345,243,0,0,20,18,7069
2015,7,4,DL,DFW,LAX,36,39,1779,161,0,0,25,15,3511
2015,12,25,JB,DFW,LAX,12,30,269,163,1,0,14,9,4463
2014,5,1,JB,DEN,ATL,31,36,756,235,0,0,29,5,7500
2014,4,22,DL,DFW,ORD,0,92,233,207,1,0,6,5,2665
2014,10,5,AA,DFW,ATL,74,146,2539,230,0,0,9,10,2164
2014,12,19,AA,LAX,LAX,88,37,2276,277,0,0,24,11,8489
2014,1,1,UA,ATL,DEN,89,111,2553,244,0,0,21,17,9845
2014,12,21,JB,DFW,ORD,106,64,2358,38,0,0,6,9,3366
2015,8,17,AA,ATL,LAX,13,87,319,221,0,0,23,15,6139
2015,2,22,UA,ORD,DFW,22,30,303,286,0,0,25,18,7843
2015,10,19,JB,LAX,DFW,34,49,2167,113,0,0,14,22,8951
2015,8,3,AA,ATL,ATL,9,114,1609,166,0,0,19,18,7717
2014,7,3,DL,DFW,ATL,20,86,451,248,0,0,29,17,5885
2015,3,12,SW,DEN,DEN,14,37,2055,293,0,0,11,23,5130
2015,11,19,SW,LAX,DEN,6,-10,214,211,0,0,28,22,8830
2014,7,27,JB,DFW,DFW,46,45,660,168,0,0,22,24,9834
2015,1,11,UA,ORD,LAX,92,18,1340,151,0,0,27,15,3192
2014,5,10,JB,LAX,ATL,17,70,269,120,0,0,24,22,8885
2014,2,28,UA,ORD,LAX,71,54,618,85,0,0,25,14,5999
2015,2,10,DL,ATL,DEN,47,32,1789,223,0,0,25,11,7935
2015,3,3,SW,LAX,DEN,-10,32,254,231,0,0,16,14,9320
2015,7,18,AA,DFW,DFW,85,143,2527,135,0,0,29,13,7222
2014,2,5,UA,ATL,ATL,23,45,1029,195,0,0,17,21,3521
2015,4,6,AA,DFW,LAX,74,44,1054,155,0,1,16,6,5828
2014,4,22,UA,DFW,DFW,13,-8,1504,87,1,0,24,11,8625
2015,1,18,AA,DFW,LAX,34,73,379,44,0,0,18,21,2043
2014,7,13,SW,ORD,ORD,30,-3,1518,221,0,0,26,13,9187
2015,4,1,JB,DEN,ATL,26,135,648,57,0,0,16,5,4927
2015,1,4,SW,DFW,DEN,87,101,663,106,0,0,12,15,6374
2014,3,10,UA,DFW,ORD,3,87,2276,179,0,0,16,9,8999
2015,8,16,SW,ORD,DFW,34,10,1394,191,0,0,20,8,4530
2015,4,16,JB,ATL,ATL,71,18,2467,148,0,0,7,14,1258
2014,1,24,JB,DFW,ATL,76,130,231,245,0,0,14,24,6880
2015,7,17,AA,ATL,ATL,19,10,1400,48,0,0,9,14,8517
2015,8,11,DL,ORD,ORD,111,46,1521,270,0,0,15,8,9048
2014,5,23,DL,ORD,LAX,27,98,1164,43,0,0,28,12,7297
2015,9,21,UA,LAX,ATL,95,68,2777,173,0,0,29,16,721
2014,7,8,UA,LAX,LAX,48,98,681,145,0,0,29,8,3784
2015,4,14,DL,DEN,ORD,14,2,2269,74,0,0,21,21,4427
2015,9,18,UA,LAX,LAX,7,31,2412,109,0,0,11,18,4587
2014,6,1,JB,LAX,LAX,33,4,933,148,0,0,18,23,5342
2015,11,9,DL,ATL,DFW,32,65,1687,298,0,0,29,6,4876
2014,8,20,AA,LAX,DEN,97,104,2446,244,1,0,8,20,6446
2014,2,11,SW,DEN,LAX,97,49,1176,138,0,0,29,6,6579
2015,5,4,AA,LAX,ATL,56,4,2997,73,0,0,27,10,5442
2014,3,2,JB,DEN,LAX,51,122,1427,288,0,0,7,24,8770
2015,5,27,JB,DEN,ATL,45,119,812,181,1,0,10,16,7971
2014,8,18,SW,DFW,LAX,54,18,769,89,1,0,14,21,9663
2015,6,5,AA,DEN,ATL,71,70,1561,269,0,0,28,9,1015
2015,1,2,JB,ATL,DEN,31,143,2783,285,0,0,21,14,4868
2014,7,22,SW,DFW,ORD,-9,1,1725,40,0,0,28,22,1860
2015,10,11,AA,ORD,DFW,25,100,2768,55,0,0,24,18,2938
2015,1,23,JB,ATL,LAX,1,18,1513,234,0,0,17,15,9883
2015,1,2,DL,ATL,ORD,95,143,2884,108,1,0,19,15,9898
2014,4,12,SW,DEN,DEN,98,32,1925,259,0,0,7,17,5209
2015,9,24,DL,DEN,DFW,61,132,467,260,0,0,11,6,1178
2015,8,25,SW,ORD,ATL,55,135,1744,105,0,0,26,21,7819
2014,10,10,JB,ATL,DEN,64,49,440,161,0,0,18,10,8792
2015,3,19,JB,DFW,DFW,52,78,2770,282,0,0,6,19,897
2014,6,4,DL,ATL,DEN,5,84,2977,144,0,0,14,15,6574
2014,1,7,SW,ORD,ORD,32,115,332,283,0,0,27,8,3867
2015,10,14,UA,ATL,ORD,92,140,875,259,1,0,14,17,2254
2014,1,27,AA,LAX,LAX,25,90,349,207,0,0,8,15,2477
2015,6,13,AA,ATL,ATL,85,-8,1501,89,0,0,15,23,7069
2015,5,1,AA,DEN,LAX,9,29,1369,245,0,1,17,20,2975
2015,6,20,AA,DFW,ATL,40,73,1376,147,0,0,23,16,9449
2014,9,1,JB,ATL,ATL,31,55,1296,122,0,0,15,23,8867
2014,12,2,SW,ATL,ATL,94,76,1918,137,0,0,22,13,9607
2015,5,16,DL,DEN,LAX,10,34,2907,96,0,0,10,10,122
2015,2,25,DL,ORD,ATL,25,95,2502,181,0,0,14,15,3251
2014,1,2,JB,ORD,ORD,80,-3,1904,81,0,0,5,23,3350
2015,11,12,JB,LAX,DFW,36,108,1528,153,0,0,8,15,5261
2014,2,19,AA,DEN,ATL,86,141,2361,94,1,0,28,18,5180
2014,8,15,UA,ORD,ATL,-1,50,1958,269,0,0,8,18,6063
2015,1,16,AA,ORD,ORD,91,80,1133,274,0,0,28,8,7462
2015,6,16,JB,DEN,ATL,38,123,2394,140,1,0,20,16,3730
2015,5,28,DL,DEN,DFW,23,81,1468,86,0,0,21,12,5482
2014,10,11,SW,DEN,DFW,53,61,1116,146,1,0,27,10,6438
2014,11,6,AA,LAX,ORD,-6,111,1544,267,0,0,6,13,5188
2014,9,27,UA,ATL,ATL,-9,103,1081,135,0,0,15,17,195
2014,4,17,AA,DFW,DEN,-5,75,1188,77,1,0,12,11,3569
2015,5,7,UA,ATL,DFW,33,48,1709,155,0,0,15,12,4004
2014,5,11,AA,DEN,ORD,100,92,374,224,0,0,12,21,7813
2015,11,13,UA,DFW,LAX,96,41,2096,296,0,0,15,9,5352
2014,2,16,DL,DEN,ORD,77,25,2430,216,0,0,29,16,4813
2014,11,13,SW,ORD,DEN,14,138,1476,203,0,0,26,18,599
2015,2,8,DL,ORD,ORD,62,143,1670,206,0,0,11,14,5438
2014,9,25,AA,DEN,ATL,53,137,2366,252,0,0,8,20,214
2015,12,9,SW,ATL,ORD,67,54,1502,119,0,0,27,15,8431
2014,3,28,UA,ORD,ORD,69,40,2670,233,0,0,11,7,2557
2015,6,5,DL,DFW,DFW,47,11,855,40,0,0,13,7,7129
2014,4,14,SW,DFW,ORD,88,78,818,165,0,0,24,12,8967
2014,4,21,AA,DEN,ORD,48,137,2159,165,0,0,28,24,9729
2015,5,11,SW,DEN,DFW,30,94,2898,38,0,0,9,7,7758
2015,5,12,JB,ATL,DFW,21,-3,2544,290,0,0,17,12,1467
2015,7,20,UA,ORD,DEN,51,132,250,80,0,0,24,20,7580
2014,7,20,UA,LAX,DEN,29,44,1327,162,0,0,29,16,5487
2014,12,10,SW,ORD,DFW,58,92,1921,237,0,0,9,17,9224
2014,1,27,DL,ORD,DEN,63,113,2090,188,0,0,15,5,281
2014,6,1,SW,ORD,ORD,-5,15,1475,294,0,0,15,21,9174
2014,4,16,SW,DEN,ORD,63,14,966,80,0,0,9,18,7592
2014,2,7,AA,DEN,ORD,59,49,1580,258,0,0,11,10,4970
2015,6,24,SW,ORD,LAX,6,145,1822,102,0,0,20,7,5900
2014,7,16,UA,DEN,ORD,48,62,2558,167,0,0,29,15,1067
2014,2,14,AA,ATL,DEN,66,143,1815,163,0,0,26,24,7506
2015,2,4,SW,DFW,ORD,8,20,1175,46,0,0,18,21,3468
2015,10,3,SW,DFW,ORD,105,71,294,166,0,0,29,15,4673
2015,11,19,UA,DFW,DFW,40,55,1505,83,1,0,20,18,1787
2015,7,27,AA,ATL,ATL,32,96,2382,143,1,0,14,13,3791
2015,9,23,JB,ORD,LAX,20,74,2635,287,0,0,29,12,8843
2014,3,22,SW,LAX,ORD,73,138,211,64,1,0,11,24,640
2014,3,17,JB,DEN,ATL,119,31,1134,230,1,0,5,21,8109
2015,8,12,UA,LAX,DFW,41,136,2855,42,1,0,19,24,7459
2015,2,17,DL,ORD,LAX,-5,145,2247,219,0,0,11,7,3791
2014,9,1,DL,ATL,DFW,23,39,1210,37,0,0,16,19,8268
2015,7,21,SW,ORD,DFW,62,21,1309,220,0,0,23,5,5009
2014,8,1,SW,ORD,DEN,56,147,2577,126,0,0,29,12,1841
2014,9,23,UA,DEN,DFW,50,84,264,224,0,0,8,10,7191
2015,12,25,AA,ATL,ATL,92,22,1404,54,0,0,7,10,1543
2014,3,11,SW,DFW,ORD,118,28,2105,90,0,1,20,10,5546
2014,6,3,DL,DFW,ORD,44,70,528,95,0,0,9,10,8791
2014,8,4,UA,LAX,LAX,39,39,1130,239,0,0,20,5,3887
2014,1,7,AA,DEN,ORD,52,16,343,78,0,0,7,6,1329
2015,6,18,UA,ATL,ORD,5,96,2728,117,0,0,13,12,5915
2015,3,28,SW,ATL,DFW,105,50,2229,166,0,0,11,13,4604
2015,8,20,DL,DFW,LAX,-7,100,1015,48,1,0,27,21,269
2015,9,7,UA,DFW,ATL,58,-4,775,227,0,0,12,16,6396
2015,5,11,DL,ATL,ATL,83,-8,2832,38,0,0,13,20,4597
2014,2,25,SW,DEN,ORD,88,143,648,97,0,0,5,13,6701
2014,7,14,UA,LAX,DEN,54,0,567,282,0,0,13,20,8841
2014,12,8,AA,ATL,ATL,83,120,1005,47,0,0,6,12,8667
2014,6,20,SW,ATL,DFW,116,64,1819,49,0,0,9,10,7015
2015,6,16,DL,DFW,DEN,91,118,1293,279,0,0,12,12,9342
2015,12,18,SW,ATL,LAX,39,73,1725,134,0,0,13,12,6446
2014,1,12,AA,ATL,LAX,47,55,278,209,0,0,28,18,662
2015,1,9,JB,DEN,ORD,83,136,1960,70,0,0,6,13,4889
2014,6,20,JB,ATL,ORD,54,78,1379,178,0,0,25,19,975
2014,6,25,SW,ATL,DFW,5,112,1456,183,1,0,7,13,2026
2015,4,9,UA,DEN,ORD,24,89,2420,182,0,0,12,21,6819
2015,8,21,JB,DFW,LAX,60,-1,937,148,0,0,17,9,998
2015,9,13,SW,DEN,DFW,75,140,347,94,0,0,12,24,8297
2014,6,6,SW,DEN,DEN,1,31,1236,193,0,0,17,11,217
2015,10,22,AA,LAX,DFW,46,84,1790,78,0,0,18,17,9719
2014,8,28,AA,DFW,ORD,83,61,2373,166,0,0,24,20,2595
2015,8,5,SW,DFW,ORD,-10,97,304,139,0,0,12,22,3720
2014,2,10,AA,ATL,ATL,32,97,1839,58,0,0,8,17,1393
2015,4,23,AA,LAX,DFW,-2,45,718,242,0,0,18,24,2661
2014,1,11,UA,DEN,DEN,-3,37,1812,233,0,0,7,16,2702
2014,1,14,UA,LAX,ORD,2,114,623,282,0,0,24,20,6409
2015,6,23,SW,ORD,ATL,74,55,1220,119,0,0,12,17,6448
2014,7,16,DL,ORD,ORD,74,88,427,120,1,0,17,13,3811
2015,5,7,UA,DEN,ORD,100,55,2316,189,0,0,6,24,5679
2015,8,28,AA,ORD,ATL,67,96,1806,183,0,0,5,11,9621
2015,9,22,UA,DEN,LAX,68,72,453,210,0,0,16,15,5725
2014,4,18,UA,DEN,DFW,14,71,893,279,1,0,24,12,7395
2015,1,8,DL,DEN,DEN,94,106,883,175,0,0,28,22,1423
2014,6,27,DL,DFW,LAX,56,47,307,250,0,0,15,16,1688
2015,1,14,UA,DFW,LAX,-10,31,2609,242,0,0,14,9,6416
2015,2,10,AA,DEN,DEN,-3,114,2713,46,0,0,6,8,2701
2014,12,14,JB,DFW,ORD,94,137,2477,281,0,0,23,22,8893
2014,11,20,DL,DFW,DEN,27,65,1586,107,0,0,27,22,8185
2015,4,27,SW,DFW,ORD,52,84,652,157,0,0,8,12,1290
2014,4,22,UA,LAX,LAX,7,132,2028,293,0,0,19,21,5899
2015,6,13,AA,ORD,DEN,63,22,810,64,0,0,24,5,9776
2014,8,23,SW,ATL,LAX,36,11,1262,276,0,0,29,19,5187
2014,3,17,UA,LAX,DFW,86,68,1269,150,0,0,22,10,2380
2015,6,6,AA,LAX,DFW,94,109,583,34,0,0,15,14,3375
2014,3,15,DL,DEN,DEN,8,128,1615,257,0,0,10,24,3549
2015,2,8,SW,ATL,ORD,29,91,2121,161,0,0,12,7,7599
2015,12,5,AA,DEN,ORD,37,33,1589,236,0,0,28,11,4134
2014,4,8,AA,LAX,ATL,66,38,2229,66,0,0,17,21,8027
2015,4,22,AA,DEN,DFW,94,-10,1670,73,0,0,23,24,6372
2014,12,23,UA,DEN,ORD,25,120,427,32,0,0,14,18,2922
2014,2,9,SW,DFW,DFW,74,-10,1054,90,0,0,22,21,738
2015,12,7,UA,LAX,DFW,-4,41,282,284,0,0,15,8,7999
2014,11,18,SW,LAX,ATL,96,81,1852,192,0,0,6,19,8633
2015,3,14,JB,DFW,ATL,84,28,298,106,0,0,22,19,8049
2015,9,8,UA,DFW,LAX,88,35,1834,151,0,0,9,13,308
2014,10,1,SW,LAX,LAX,114,87,421,233,0,0,28,17,3571
2014,9,17,DL,DEN,ATL,56,53,758,151,0,0,15,14,2620
2015,12,26,AA,LAX,ATL,-7,120,1385,108,0,0,25,6,2604
2015,10,6,UA,DFW,ORD,54,27,1392,174,0,0,8,12,5209
2015,7,14,JB,ATL,DEN,118,74,1181,44,0,0,9,19,2096
2014,2,24,SW,DFW,LAX,30,-3,1075,67,0,0,25,5,2211
2014,5,26,AA,ORD,ATL,113,0,2531,120,0,0,15,12,2464
2015,8,17,JB,ORD,DEN,54,59,2422,283,1,0,23,5,3963
2014,1,17,DL,LAX,LAX,55,-10,1505,151,0,0,29,12,7233
2015,1,12,UA,ORD,DFW,-4,53,1894,117,0,0,8,10,5562
2014,11,21,AA,ORD,DEN,59,71,2470,111,1,0,21,24,655
2015,11,16,SW,ATL,DFW,3,140,1163,145,1,0,10,11,1708
2015,6,3,JB,DEN,LAX,4,142,2705,215,0,0,26,10,4363
2015,7,26,DL,DEN,ORD,20,62,890,285,0,0,28,15,3725
2015,7,26,DL,DEN,ORD,15,53,2171,164,0,0,16,22,169
2015,3,17,JB,LAX,ORD,58,44,437,191,0,0,14,10,9289
2015,10,2,SW,ATL,LAX,14,53,2709,238,0,0,5,18,7395
2014,4,13,DL,LAX,DEN,-7,125,810,175,0,0,19,17,1236
2015,9,14,UA,ATL,ORD,113,70,1445,246,0,0,17,16,2184
2015,11,4,UA,DEN,ATL,76,28,2144,170,0,0,27,13,6328
2015,10,24,AA,ATL,DEN,87,-4,1430,87,0,0,28,5,4926
2015,4,6,JB,ORD,ATL,77,88,2292,232,0,0,24,7,4822
2015,5,20,AA,DEN,DEN,18,142,932,266,0,0,10,18,9263
2014,6,23,UA,DFW,DFW,51,107,547,31,0,0,6,12,1657
2015,7,9,UA,ATL,DEN,55,23,545,204,0,0,8,14,1640
2015,5,14,DL,ORD,DFW,39,26,1371,204,0,0,19,6,4247
2015,7,22,AA,DFW,ATL,80,124,558,112,0,0,23,20,8258
2015,12,17,UA,DFW,LAX,88,13,1102,187,0,1,16,23,1831
2014,2,8,AA,DEN,ORD,61,80,2527,89,0,0,21,8,4607
2014,7,19,JB,ORD,ORD,42,92,498,114,0,0,15,9,4224
2015,5,21,DL,DFW,ATL,54,85,1252,94,0,0,8,23,9791
2015,10,2,JB,DFW,ORD,8,-7,1221,127,0,0,28,23,9956
2014,5,17,DL,DFW,DEN,60,20,308,133,0,0,5,19,418
2015,11,7,DL,DEN,DEN,-8,142,857,230,0,0,13,7,8203
2014,6,3,AA,ATL,ATL,81,90,774,110,0,0,27,22,606
2015,12,4,DL,DEN,DEN,8,15,2318,133,0,1,21,8,1571
2014,9,18,SW,DEN,DFW,117,-10,201,140,0,0,23,9,7147
2014,4,14,SW,LAX,DEN,115,140,295,239,0,0,22,9,1191
2015,5,20,UA,ATL,ORD,16,98,2822,296,0,0,20,18,4611
2015,5,28,JB,LAX,LAX,21,148,2413,59,0,0,18,7,710
2015,3,13,AA,ATL,DFW,116,17,513,226,0,0,11,11,9545
2015,3,25,UA,DEN,LAX,103,99,1589,31,0,0,14,17,347
2014,12,25,UA,DFW,ORD,48,140,2768,161,1,0,10,19,479
2014,1,17,AA,LAX,ORD,106,79,2647,87,0,0,14,20,2813
2015,4,12,AA,DFW,DFW,57,57,2712,132,0,0,10,17,8274
2014,9,7,AA,DEN,ATL,12,56,2029,71,1,0,11,17,2298
2015,2,3,DL,ATL,DEN,75,-6,1639,170,0,0,27,20,5432
2015,10,5,JB,ATL,ATL,7,102,2317,127,0,0,14,18,5526
2015,4,21,AA,ORD,ATL,76,44,1013,209,0,0,11,8,5510
2014,9,20,JB,ATL,ATL,21,11,1347,77,0,0,26,9,3739
2015,9,1,DL,ATL,ORD,26,27,2559,41,0,0,27,8,8486
2014,8,14,UA,DEN,DFW,15,111,2569,247,0,0,25,20,8173
2015,2,27,UA,ATL,ORD,47,17,2311,42,0,0,5,6,7916
2014,11,9,JB,DEN,ATL,117,19,2329,190,0,0,26,8,9336
2014,3,21,SW,ORD,ORD,0,19,2540,298,0,0,24,6,7712
2014,6,27,DL,ORD,ORD,83,75,318,151,0,0,5,18,6267
2014,2,15,JB,ATL,ATL,90,70,2484,132,0,0,20,8,8552
2015,3,2,JB,LAX,DEN,114,63,1193,147,0,0,21,16,2701
2014,1,18,JB,LAX,DFW,85,53,2756,264,0,0,29,21,8398
2014,4,4,JB,DFW,DEN,91,-2,1696,136,0,0,17,6,4960
2015,11,2,JB,DFW,DFW,79,127,1270,196,0,0,15,21,9644
2014,6,13,SW,ORD,LAX,85,99,2651,288,0,0,22,23,2721
2015,1,21,DL,DEN,DEN,60,16,2880,247,0,0,7,6,3955
2014,12,18,SW,DFW,DFW,76,107,1277,142,0,0,12,21,6698
2015,1,20,DL,DFW,LAX,48,144,856,126,0,0,6,22,6721
2014,8,4,SW,DFW,ATL,61,88,2067,44,0,0,8,19,1690
2014,7,3,SW,ORD,ORD,46,2,1956,43,0,0,6,20,1264
2014,7,26,UA,DEN,DFW,55,94,817,285,0,0,8,23,3996
2014,7,7,DL,DEN,ORD,84,0,2388,151,0,0,7,12,590
2015,5,2,DL,ORD,DEN,17,-7,2786,103,0,0,11,21,4273
2014,4,14,SW,LAX,ORD,96,41,1714,289,0,0,12,20,8292
2015,7,5,DL,DFW,DEN,46,119,2106,83,0,0,19,15,708
2015,11,2,SW,ORD,ATL,81,28,2305,251,0,0,7,5,3590
2015,3,9,UA,LAX,ORD,55,52,2691,128,1,0,27,21,1108
2015,9,16,JB,LAX,DEN,72,21,2559,54,0,0,23,22,9603
2014,2,28,DL,LAX,DFW,40,59,1602,291,0,0,13,6,6063
2014,1,22,DL,LAX,ORD,105,43,393,210,0,0,29,20,2529
2014,8,28,AA,DFW,DEN,45,65,238,170,0,0,27,13,5346
2014,6,8,DL,LAX,DFW,76,50,1994,139,0,0,22,24,4224
2014,4,6,SW,ORD,ORD,14,45,232,209,0,0,28,20,6390
2014,10,3,SW,DEN,ORD,105,140,1399,288,0,0,7,24,4428
2015,9,7,JB,DEN,LAX,26,56,1685,232,0,0,13,24,669
2015,5,18,SW,LAX,ORD,101,141,1891,193,1,0,18,22,5352
2014,11,16,AA,LAX,DFW,-3,0,574,102,0,0,13,22,9295
2014,1,4,DL,ATL,DFW,7,147,1678,248,0,0,7,12,5715
2014,1,26,DL,LAX,ORD,74,127,2631,294,0,0,19,13,2005
2015,7,21,JB,ORD,DFW,50,118,539,269,0,0,13,5,1231
2014,1,4,DL,DEN,DEN,38,62,794,31,0,0,14,13,2235
2014,6,16,DL,ATL,DFW,83,37,1595,292,0,0,13,17,4923
2014,7,18,JB,LAX,ATL,90,145,1713,69,0,0,27,20,2975
2015,11,2,AA,DEN,ATL,76,110,254,34,0,0,21,16,6613
2015,10,22,SW,DFW,ATL,71,58,1871,49,0,0,12,23,6758
2014,5,27,DL,LAX,LAX,16,119,1784,142,0,0,19,6,5553
2015,3,12,DL,DEN,ORD,-2,17,429,176,0,0,12,16,4916
2015,3,9,UA,DEN,ORD,14,140,2490,69,0,0,12,7,1042
2015,12,7,JB,DFW,ORD,10,70,310,153,0,0,18,7,552
2014,2,8,AA,DEN,ATL,39,86,1656,191,0,0,7,23,9533
2014,11,6,UA,ORD,LAX,-4,-6,1794,140,0,0,16,17,4351
2015,12,12,UA,ORD,ATL,9,112,1724,219,0,0,10,6,5910
2015,12,8,SW,DFW,LAX,14,92,2977,57,1,0,10,15,2828
2015,1,10,DL,DEN,LAX,70,114,1077,252,1,0,8,8,6246
2014,11,4,AA,DFW,LAX,106,148,1668,159,0,0,10,23,3268
2015,8,10,AA,DEN,DEN,103,17,245,140,0,0,22,6,6570
2015,9,7,JB,ORD,DEN,11,28,1465,267,0,0,19,16,255
2014,2,19,AA,ATL,ORD,86,113,1158,278,0,0,12,13,6692
2015,4,3,UA,ORD,DFW,80,101,2015,56,0,0,20,24,7682
2015,3,12,JB,DEN,LAX,66,53,1251,282,0,0,13,14,5150
2014,4,19,JB,ORD,LAX,27,19,2973,50,0,0,24,18,1803
2015,4,10,DL,DEN,DEN,115,133,2423,51,1,0,5,15,947
2015,8,21,UA,DFW,LAX,111,37,1662,52,0,0,28,12,8802
2015,11,6,UA,LAX,ORD,40,63,662,153,0,0,5,17,9252
2015,3,20,AA,ATL,DEN,68,-10,403,35,0,0,21,16,7648
2014,3,15,JB,DEN,DFW,-8,126,655,274,0,0,23,21,9092
2014,12,21,SW,DFW,LAX,5,128,961,283,0,0,8,7,1197
2014,6,19,JB,ATL,ATL,81,43,1933,211,0,0,17,12,323
2015,11,11,DL,ORD,ORD,105,57,667,154,0,0,25,14,339
2014,3,8,AA,DFW,ATL,20,139,2144,229,0,0,9,7,5786
2014,5,10,DL,ATL,LAX,100,67,2853,188,0,0,26,22,831
2015,4,22,AA,DEN,DEN,-10,42,1683,49,0,0,16,24,9862
2014,11,14,AA,ATL,DFW,64,96,2108,162,0,0,14,19,313
2015,4,20,AA,LAX,ATL,51,114,2823,224,0,0,21,18,6808
2015,2,14,UA,DFW,ORD,27,94,2152,87,0,0,29,12,6805
2015,9,15,AA,LAX,ATL,16,59,2205,49,0,0,11,13,9812
2014,5,12,UA,ATL,ATL,4,117,2355,226,0,0,5,22,4063
2014,5,17,DL,DEN,ORD,63,122,1444,47,0,0,14,20,9489
2015,7,10,AA,DFW,ORD,26,109,1141,67,0,1,28,13,7660
2014,12,12,JB,LAX,ATL,16,121,1557,96,0,0,26,21,237
2015,3,19,UA,DEN,DEN,21,1,360,131,0,0,29,17,6568
2014,12,8,UA,DEN,LAX,49,83,1812,104,0,0,6,16,3001
2014,6,27,UA,DEN,ORD,-7,-9,2427,202,1,0,7,16,2369
